OBJECTID,WSSN,SYSTEM,TYPE,APPROVAL_D,michiganWE,ShapeSTAre,ShapeSTLen,ORIG_FID,POINT_X,POINT_Y
185,06970,Webberville (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,5119038.940850000000000,12173.814196700000000,184,-84.17120267300,42.66574866580
186,03857,Prestige Pines (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,902674.174809000000000,6034.752924060000000,185,-84.54393578230,42.80199003590
187,40599,Cadgewith Farms (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,1503678.439860000000000,6037.377145870000000,186,-84.51851393270,42.78567498980
188,01995,East Lansing Meridian Water Authority (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,2780695.552480000000000,10420.614511600000000,187,-84.43484734920,42.77374148470
189,40116,Dutch Hills (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,901930.182311000000000,4388.436314120000000,188,-84.40085381840,42.77575341490
190,03760,Lansing Board of Water and Light (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,22385381.604900000000000,47142.022992000000000,189,-84.55717211500,42.75848266240
191,01995,East Lansing Meridian Water Authority (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,29360284.887000000000000,60824.621051300000000,190,-84.43985820010,42.74692754730
192,03770,Lansing Township (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,11262254.127000000000000,19191.247323600000000,191,-84.59686567580,42.74284067730
193,03760,Lansing Board of Water and Light (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,3752549.232280000000000,10411.425686400000000,192,-84.51207915850,42.73053745620
194,40204,Winslow's Mobile Home Terrace (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,750139.518681000000000,4384.130247710000000,193,-84.37841414140,42.71445582370
195,03760,Lansing Board of Water and Light (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,1199196.865460000000000,4926.874586550000000,194,-84.54278071670,42.68784255480
196,03760,Lansing Board of Water and Light (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,974231.029411000000000,4928.598308390000000,195,-84.58541308280,42.68403877740
197,03760,Lansing Board of Water and Light (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,19547735.144300000000000,34483.388190600000000,196,-84.55570841680,42.66561484560
198,40124,Windsor Estates (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,2097147.303970000000000,7660.984468810000000,197,-84.66865751840,42.66627913360
199,40199,Stonegate Mobile Home Community (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,673791.848505000000000,3283.399548710000000,198,-84.59389697760,42.65448501210
200,40203,Windmill Park (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,2094259.186830000000000,8203.440713440000000,199,-84.54671841140,42.62314161580
201,63477,Dimondale Health Care Center (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,822732.273211000000000,4925.640697590000000,200,-84.62271714650,42.62305721740
202,40200,Sunset Mobile Home Park (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,373814.787549000000000,2733.240899180000000,201,-84.39997314550,42.61227520790
203,03760,LBWL (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,38249580.817600000000000,63143.599427300000000,202,-84.52663006700,42.70624346580
204,01260,Cedar Springs,Traditional Wellhead Protection Area Delineation,1/14/2003,,19531105.560500000000000,21078.287424900000000,203,-85.50980578060,43.24141641270
205,00660,GRWA- Black River Wellfield,Traditional Wellhead Protection Area Delineation,2/3/2003,,6398762.512760000000000,18385.326723700000000,204,-90.01708366890,46.51202024950
206,00510,Bear Lake,Traditional Wellhead Protection Area Delineation,3/25/2003,,2014818.501740000000000,6549.925804110000000,205,-86.13862967600,44.41297913110
207,00013,Acme Township - Lochenheath,Traditional Wellhead Protection Area Delineation,6/29/2004,,3087857.354930000000000,9074.303699790000000,206,-85.48449731100,44.79584762490
208,04400,Millington,Traditional Wellhead Protection Area Delineation,3/25/2003,,1134996.916280000000000,3791.245483820000000,207,-83.51862025640,43.28632080990
209,04360,Middleville,Traditional Wellhead Protection Area Delineation,5/1/2003,,4658926.711940000000000,12175.101980500000000,208,-85.49919831750,42.71107105760
210,04360,Middleville,Traditional Wellhead Protection Area Delineation,5/1/2003,,4470898.639520000000000,11403.446326500000000,209,-85.43519145670,42.71771757440
211,04700,New Lothrop,Traditional Wellhead Protection Area Delineation,6/3/2003,,24289258.693000000000000,18160.079905800000000,210,-83.96815794830,43.10520802220
212,03470,Jackson/Summit Twp.,Traditional Wellhead Protection Area Delineation,9/9/2003,,81970735.140800000000000,62287.658624300000000,211,-84.40832990080,42.19963486170
213,02830,Grass Lake,Traditional Wellhead Protection Area Delineation,9/18/2003,,2641529.146750000000000,6313.173268500000000,212,-84.21579350060,42.24822751590
214,00920,Brooklyn,Traditional Wellhead Protection Area Delineation,9/18/2003,,10575757.384000000000000,13916.458685100000000,213,-84.25388606420,42.09987759650
215,03837,Leoni Twp.,Traditional Wellhead Protection Area Delineation,9/18/2003,,7202993.901890000000000,9752.764895270000000,214,-84.32088774490,42.27585991510
216,04605,Napoleon Township,Traditional Wellhead Protection Area Delineation,9/18/2003,,4915107.123450000000000,8527.795569200000000,215,-84.27652283560,42.14716336880
217,03837,Leoni Twp.,Traditional Wellhead Protection Area Delineation,9/18/2003,,5388870.383400000000000,8318.018934260000000,216,-84.32226364860,42.22385563430
218,06450,Summit Twp.,Traditional Wellhead Protection Area Delineation,9/18/2003,,9134911.990110000000000,12447.421930200000000,217,-84.41437951380,42.15658719020
219,06450,Summit Twp.,Traditional Wellhead Protection Area Delineation,9/18/2003,,10268347.966800000000000,13100.027631800000000,218,-84.47195296870,42.20435085170
220,06450,Summit Twp.,Traditional Wellhead Protection Area Delineation,9/18/2003,,7216734.637780000000000,9808.284226640000000,219,-84.47118557730,42.24200425680
221,01580,Concord,Traditional Wellhead Protection Area Delineation,9/18/2003,,14474811.216100000000000,14566.964683600000000,220,-84.64525302810,42.16584255270
222,05205,Parma Twp.,Traditional Wellhead Protection Area Delineation,9/9/2003,,7471557.410140000000000,10407.169536000000000,221,-84.70587213020,42.25161075870
223,06250,Springport,Traditional Wellhead Protection Area Delineation,9/9/2003,,8999396.324180000000000,11269.179549700000000,222,-84.69532311090,42.37511787800
224,02809,Grand Valley Estates - Ada Twp.,Traditional Wellhead Protection Area Delineation,11/13/2003,,16445179.835200000000000,28032.443081200000000,223,-85.47781250080,43.02335581080
225,00210,Andrews University,Traditional Wellhead Protection Area Delineation,11/12/2003,,17809829.356600000000000,16565.206283800000000,224,-86.36460222000,41.95615129140
226,02925,Gun Plain Twp.,Traditional Wellhead Protection Area Delineation,11/12/2003,,7934989.778570000000000,10395.296980700000000,225,-85.55142726460,42.44818875670
227,02110,Ellsworth,Traditional Wellhead Protection Area Delineation,11/18/2003,,6968791.124580000000000,11387.152258700000000,226,-85.26393739820,45.17083165140
228,03929,Livingston Community Water Authority,Traditional Wellhead Protection Area Delineation,11/20/2003,,2086391.033740000000000,6391.046943850000000,227,-83.76456844030,42.45968325660
229,00570,Bellaire,Traditional Wellhead Protection Area Delineation,6/11/2003,,563159.628006000000000,4116.610039910000000,228,-85.21676954400,44.98877199350
230,00650,Berrien Springs,Traditional Wellhead Protection Area Delineation,7/25/1997,,9000080.284100000000000,13322.259424800000000,229,-86.27761521990,41.94093205800
231,00650,Berrien Springs,Traditional Wellhead Protection Area Delineation,7/25/1997,,760583.990546000000000,5809.480320710000000,230,-86.35493668160,41.94889475880
232,05520,Portage,Traditional Wellhead Protection Area Delineation,1/15/1992,,1964770.201370000000000,5229.903763810000000,231,-85.53601397410,42.22965809720
233,02190,Evart,Traditional Wellhead Protection Area Delineation,6/29/2004,,10851393.437100000000000,15192.003432500000000,232,-85.28676532080,43.91796557790
234,06720,Union City,Traditional Wellhead Protection Area Delineation,6/23/2004,,5290386.785750000000000,10261.303643800000000,233,-85.14876534460,42.07336504290
235,03510,KI Sawyer,Traditional Wellhead Protection Area Delineation,7/13/2004,,1879598.303150000000000,6220.814254810000000,234,-87.36028067490,46.33020993330
236,03510,KI Sawyer,Traditional Wellhead Protection Area Delineation,7/13/2004,,1710052.657910000000000,5539.318636230000000,235,-87.34828587040,46.32769830690
237,03950,Lowell,Traditional Wellhead Protection Area Delineation,8/2/2004,,4699053.476590000000000,14108.729568100000000,236,-85.36172191990,42.93950313700
238,02030,Eau Claire,Traditional Wellhead Protection Area Delineation,7/21/2004,,4521440.311630000000000,11166.135812100000000,237,-86.28152754020,41.98531575240
239,03927,Little Traverse Twp.,Traditional Wellhead Protection Area Delineation,6/24/2004,,16609734.187500000000000,41557.876820900000000,238,-84.93359343110,45.45691704630
240,01030,Cadillac,Traditional Wellhead Protection Area Delineation,8/16/2004,,4690059.226440000000000,8804.146644180000000,239,-85.40554629300,44.25792689070
241,01350,Chassell Twp.,Traditional Wellhead Protection Area Delineation,8/25/2004,,1622829.845020000000000,5405.362504780000000,240,-88.54300870050,47.03117717570
242,01210,Caspian,Traditional Wellhead Protection Area Delineation,10/21/2004,,682910.212577000000000,4817.642997600000000,241,-88.64377234860,46.06747573600
243,05970,Schoolcraft,Traditional Wellhead Protection Area Delineation,12/14/2004,,790106.131779000000000,3428.622250630000000,242,-85.63647293000,42.11695969800
244,06500,Suttons Bay,Traditional Wellhead Protection Area Delineation,12/6/2004,,1847243.358780000000000,8638.417616360000000,243,-85.66636817870,44.98755776740
245,02430,Frankfort,Traditional Wellhead Protection Area Delineation,3/25/2003,,2148658.702550000000000,5628.037507610000000,244,-86.23754311590,44.64018564110
246,02430,Frankfort,Traditional Wellhead Protection Area Delineation,3/25/2003,,1497894.034560000000000,4535.419338010000000,245,-86.22391942760,44.63663286730
247,05120,Owosso,Traditional Wellhead Protection Area Delineation,12/14/2004,,30351683.042900000000000,27513.865589300000000,246,-84.16075856910,42.99224975530
248,01250,Cassopolis,Traditional Wellhead Protection Area Delineation,4/22/1998,,6282948.707550000000000,9178.403783100000000,247,-86.01846259980,41.89120343720
249,04550,Muir,Traditional Wellhead Protection Area Delineation,2/18/2005,,2970457.925450000000000,6955.798659890000000,248,-84.94049241220,43.00894035070
250,05660,Republic Twp.,Traditional Wellhead Protection Area Delineation,4/15/2005,,960124.523373000000000,4726.519035900000000,249,-87.98363216800,46.38977521970
251,04170,Mason (TCRPC),Traditional Wellhead Protection Area Delineation,9/4/1997,,11015393.290200000000000,33848.199272700000000,250,-84.45382701630,42.57826628290
252,04390,Milford,Traditional Wellhead Protection Area Delineation,11/9/1999,,7412478.589030000000000,10182.224547800000000,251,-83.60720574110,42.59479932020
253,00800,Boyne City,Traditional Wellhead Protection Area Delineation,10/2/2002,,24119574.085700000000000,22684.164413500000000,252,-84.98298531210,45.23807463260
254,00800,Boyne City,Traditional Wellhead Protection Area Delineation,10/2/2002,,15849500.160300000000000,16936.510288000000000,253,-85.02441979010,45.18403259670
255,04860,Norway,Traditional Wellhead Protection Area Delineation,9/2/2005,,1970858.688010000000000,5097.697022550000000,254,-87.84573680280,45.76928606720
256,00660,GRWA- Black River Wellfield,Traditional Wellhead Protection Area Delineation,9/21/2005,,3106741.434140000000000,7858.799163290000000,255,-90.02911293010,46.50307760750
257,06610,Three Rivers,Traditional Wellhead Protection Area Delineation,9/21/2005,,6904956.300450000000000,9385.347776440000000,256,-85.58572290080,41.96668321370
258,06610,Three Rivers,Traditional Wellhead Protection Area Delineation,9/21/2005,,2778582.741600000000000,7895.406041770000000,257,-85.64757474250,41.95112731250
259,00733,Black Bear Farms,Traditional Wellhead Protection Area Delineation,11/22/2005,,599892.293874000000000,2805.878497970000000,258,-85.70083349410,44.75088422230
260,01970,East Jordan,Traditional Wellhead Protection Area Delineation,11/22/2005,,4572759.824670000000000,13606.431216299900000,259,-85.15647759190,45.14426192920
261,01970,East Jordan,Traditional Wellhead Protection Area Delineation,11/22/2005,,4906681.974700000000000,9631.970820330000000,260,-85.11569701840,45.16579695150
262,01970,East Jordan,Traditional Wellhead Protection Area Delineation,11/22/2005,,9511036.036080000000000,11697.429494700000000,261,-85.10654640790,45.15002601720
263,05020,Onsted,Traditional Wellhead Protection Area Delineation,11/30/2005,,965570.558276000000000,4056.622217980000000,262,-84.19219873340,42.00883367500
264,05020,Onsted,Traditional Wellhead Protection Area Delineation,11/30/2005,,883511.289917000000000,4096.232630280000000,263,-84.19535338960,41.99962869880
265,00610,Benzonia (PW-1 & PW-3),Traditional Wellhead Protection Area Delineation,10/5/2015,,2251494.324620000000000,6404.695285060000000,264,-86.09136649430,44.61326324560
266,02190,Evart,Traditional Wellhead Protection Area Delineation,1/10/2005,,15959736.675300000000000,24186.732744100000000,265,-85.31667799780,43.91420737130
267,03968,Lyon Twp.,Traditional Wellhead Protection Area Delineation,4/1/1999,,8498431.572430000000000,10464.411217400000000,266,-83.58857076790,42.49983367520
268,04155,Martin,Traditional Wellhead Protection Area Delineation,6/24/2006,,9130411.360700000000000,11389.076239300000000,267,-85.64583461890,42.54096450620
269,07061,White Eagle Subdivision,Traditional Wellhead Protection Area Delineation,6/27/2006,,8167481.738680000000000,10559.867937500000000,268,-83.56516006280,42.69545524750
270,04470,Montague,Traditional Wellhead Protection Area Delineation,11/2/2006,,3101584.648720000000000,7520.223125270000000,269,-86.37312024460,43.44422083320
271,05380,Plainwell,Traditional Wellhead Protection Area Delineation,11/21/2006,,5018287.228850000000000,9424.273945170000000,270,-85.65548426300,42.43630755170
272,05380,Plainwell,Traditional Wellhead Protection Area Delineation,11/21/2006,,6468721.396720000000000,9875.915459080000000,271,-85.62097839100,42.44098917230
273,00220,Ann Arbor,Traditional Wellhead Protection Area Delineation,11/21/2006,,69195620.448600000000000,30502.344567500000000,272,-83.77174692850,42.22641569270
274,00560,Belding,Traditional Wellhead Protection Area Delineation,11/21/2006,,66804801.545700000000000,33375.247855200000000,273,-85.25555801790,43.11104556880
275,03700,Lake City,Traditional Wellhead Protection Area Delineation,12/13/2006,,462395.470410000000000,2834.208525690000000,274,-85.21337987250,44.33660568430
